100 20 0.9
13 61 68 69.64
13 62 69 63.61
13 63 70 72.75
13 64 71 74.77
13 65 72 71.13
13 66 73 62.46
13 67 74 58.90
13 68 75 56.12
13 69 76 60.02
13 70 77 57.13
13 71 78 59.62
13 72 79 52.29
13 73 80 60.38
13 74 81 59.33
13 75 82 62.88
13 76 83 67.07
13 77 84 69.19
13 78 85 69.47
13 79 86 70.16
13 80 87 63.32
13 81 88 60.55
13 82 89 62.52
13 83 90 60.81
13 84 91 73.98
13 85 92 70.50
13 86 93 63.44
13 87 94 60.83
13 88 95 71.03
13 89 96 65.73
13 90 97 69.56
13 91 98 72.27
13 92 99 72.56
13 93 100 70.11
13 1 9 70.75
13 2 10 68.89
13 3 11 71.51
13 4 12 68.61
13 5 13 68.14
13 6 14 71.23
13 7 15 76.79
13 8 16 76.82
13 9 17 83.07
13 10 18 69.16
13 11 19 71.83
13 12 20 73.49
13 13 21 61.26
13 14 22 64.23
13 15 23 69.26
13 16 24 67.33
13 17 25 67.93
13 18 26 77.10
13 19 27 79.51
13 20 28 80.37
13 21 29 78.84
13 22 30 79.29
13 23 31 80.06
13 24 32 70.84
13 25 33 72.05
13 26 34 62.58
13 27 35 62.53
13 28 36 58.42
13 29 37 58.49
13 30 38 55.36
13 31 39 62.16
13 32 40 65.10
13 33 41 64.45
13 34 42 65.31
13 35 43 70.62
13 36 44 71.20
13 37 45 68.89
13 38 46 73.83
13 39 47 81.12
13 40 48 76.03
13 41 49 73.98
13 42 50 79.93
13 43 51 74.30
13 44 52 75.37
13 45 53 80.31
13 46 54 84.47
13 47 55 81.18
13 48 56 83.37
13 49 57 80.21
13 50 58 78.16
13 51 59 83.88
13 52 60 73.69
13 53 61 69.61
13 54 62 71.72
13 55 63 76.09
13 56 64 74.79
13 57 65 77.33
13 58 66 68.51
13 59 67 72.69
13 60 68 75.00
13 61 69 75.00
13 62 70 73.09
13 63 71 74.84
13 64 72 77.71
13 65 73 78.38
13 66 74 71.98
13 67 75 58.93
13 68 76 64.69
13 69 77 61.77
13 70 78 60.63
13 71 79 60.83
13 72 80 63.92
13 73 81 65.45
13 74 82 73.92
13 75 83 75.28
13 76 84 69.28
13 77 85 69.64
13 78 86 75.32
13 79 87 71.11
13 80 88 76.23
13 81 89 64.61
13 82 90 71.30
13 83 91 74.52
13 84 92 74.20
13 85 93 73.39
13 86 94 66.90
13 87 95 72.68
13 88 96 73.60
13 89 97 70.68
13 90 98 72.87
13 91 99 74.63
13 92 100 75.50
13 1 10 75.40
13 2 11 81.76
13 3 12 75.30
13 4 13 71.31
13 5 14 74.68
13 6 15 79.55
13 7 16 80.43
13 8 17 87.18
13 9 18 87.36
13 10 19 76.29
13 11 20 78.50
13 12 21 74.99
13 13 22 64.50
13 14 23 71.66
13 15 24 78.22
13 16 25 68.09
13 17 26 84.37
13 18 27 86.45
13 19 28 83.09
13 20 29 82.22
13 21 30 84.42
13 22 31 85.46
13 23 32 85.83
13 24 33 74.96
13 25 34 72.82
13 26 35 66.83
13 27 36 63.61
13 28 37 65.26
13 29 38 60.57
13 30 39 72.74
13 31 40 66.65
13 32 41 68.40
13 33 42 65.32
13 34 43 72.25
13 35 44 72.14
13 36 45 75.10
13 37 46 75.07
13 38 47 84.20
13 39 48 82.41
13 40 49 76.04
13 41 50 81.26
13 42 51 82.67
13 43 52 80.59
13 44 53 89.44
13 45 54 85.37
13 46 55 88.50
13 47 56 88.56
13 48 57 87.13
13 49 58 86.89
13 50 59 91.45
13 51 60 85.49
13 52 61 75.45
13 53 62 76.87
13 54 63 77.92
13 55 64 78.04
13 56 65 79.98
13 57 66 85.36
13 58 67 74.64
13 59 68 81.12
13 60 69 82.00
13 61 70 78.10
13 62 71 76.03
13 63 72 83.39
13 64 73 83.83
13 65 74 78.69
13 66 75 74.39
13 67 76 69.78
13 68 77 65.35
13 69 78 67.62
13 70 79 67.35
13 71 80 70.36
13 72 81 67.55
13 73 82 80.65
13 74 83 85.99
13 75 84 80.20
13 76 85 74.14
13 77 86 77.20
13 78 87 77.21
13 79 88 79.86
13 80 89 77.35
13 81 90 80.76
13 82 91 75.97
13 83 92 78.38
13 84 93 75.00
13 85 94 73.94
13 86 95 77.29
13 87 96 79.26
13 88 97 79.12
13 89 98 79.92
13 90 99 77.59
13 91 100 75.70
13 1 11 85.78
13 2 12 90.34
13 3 13 79.05
13 4 14 76.62
13 5 15 82.40
13 6 16 83.96
13 7 17 90.83
13 8 18 88.91
13 9 19 92.80
13 10 20 79.84
13 11 21 83.89
13 12 22 83.06
13 13 23 82.28
13 14 24 84.11
13 15 25 79.05
13 16 26 84.44
13 17 27 94.23
13 18 28 91.87
13 19 29 86.09
13 20 30 87.12
13 21 31 88.51
13 22 32 90.09
13 23 33 86.38
13 24 34 81.24
13 25 35 73.97
13 26 36 71.34
13 27 37 73.83
13 28 38 69.61
13 29 39 72.91
13 30 40 73.66
13 31 41 69.43
13 32 42 74.27
13 33 43 74.57
13 34 44 82.06
13 35 45 82.66
13 36 46 81.46
13 37 47 85.14
13 38 48 87.40
13 39 49 95.51
13 40 50 82.60
13 41 51 90.77
13 42 52 92.53
13 43 53 93.93
13 44 54 94.12
13 45 55 90.26
13 46 56 96.80
13 47 57 96.30
13 48 58 93.24
13 49 59 103.16
13 50 60 94.11
13 51 61 87.13
13 52 62 89.20
13 53 63 83.83
13 54 64 83.55
13 55 65 85.29
13 56 66 85.82
13 57 67 90.49
13 58 68 81.56
13 59 69 84.92
13 60 70 82.67
13 61 71 80.40
13 62 72 85.55
13 63 73 91.33
13 64 74 89.73
13 65 75 82.58
13 66 76 79.81
13 67 77 72.16
13 68 78 70.30
13 69 79 74.81
13 70 80 76.65
13 71 81 77.95
13 72 82 80.79
13 73 83 87.76
13 74 84 88.46
13 75 85 83.71
13 76 86 79.51
13 77 87 77.36
13 78 88 85.28
13 79 89 83.30
13 80 90 89.91
13 81 91 82.06
13 82 92 82.03
13 83 93 83.81
13 84 94 79.50
13 85 95 84.44
13 86 96 85.74
13 87 97 81.59
13 88 98 89.47
13 89 99 80.68
13 90 100 84.29
13 1 12 94.76
13 2 13 93.94
13 3 14 88.40
13 4 15 87.07
13 5 16 92.12
13 6 17 93.75
13 7 18 91.19
13 8 19 95.59
13 9 20 93.18
13 10 21 88.32
13 11 22 84.30
13 12 23 91.41
13 13 24 85.94
13 14 25 86.99
13 15 26 93.91
13 16 27 95.67
13 17 28 98.73
13 18 29 93.49
13 19 30 93.14
13 20 31 98.02
13 21 32 96.47
13 22 33 95.25
13 23 34 91.59
13 24 35 85.98
13 25 36 74.15
13 26 37 79.17
13 27 38 74.78
13 28 39 81.60
13 29 40 84.53
13 30 41 75.16
13 31 42 76.06
13 32 43 80.87
13 33 44 85.46
13 34 45 88.40
13 35 46 88.54
13 36 47 92.17
13 37 48 94.49
13 38 49 97.80
13 39 50 96.68
13 40 51 97.65
13 41 52 97.49
13 42 53 101.67
13 43 54 99.02
13 44 55 102.14
13 45 56 98.49
13 46 57 105.99
13 47 58 97.48
13 48 59 109.17
13 49 60 104.50
13 50 61 96.66
13 51 62 95.89
13 52 63 96.15
13 53 64 84.77
13 54 65 90.49
13 55 66 87.48
13 56 67 93.06
13 57 68 93.65
13 58 69 88.27
13 59 70 89.22
13 60 71 94.56
13 61 72 89.44
13 62 73 92.97
13 63 74 91.49
13 64 75 93.42
13 65 76 91.89
13 66 77 82.23
13 67 78 79.00
13 68 79 80.11
13 69 80 80.79
13 70 81 84.26
13 71 82 85.87
13 72 83 94.76
13 73 84 95.31
13 74 85 90.75
13 75 86 83.87
13 76 87 80.83
13 77 88 88.81
13 78 89 88.68
13 79 90 101.11
13 80 91 98.38
13 81 92 86.73
13 82 93 86.59
13 83 94 88.53
13 84 95 86.96
13 85 96 94.52
13 86 97 88.95
13 87 98 97.92
13 88 99 93.31
13 89 100 89.97
13 1 13 94.90
13 2 14 95.84
13 3 15 98.83
13 4 16 100.73
13 5 17 94.08
13 6 18 96.86
13 7 19 97.29
13 8 20 96.67
13 9 21 104.16
13 10 22 89.33
13 11 23 93.31
13 12 24 102.29
13 13 25 91.29
13 14 26 96.77
13 15 27 100.17
13 16 28 100.62
13 17 29 99.91
13 18 30 105.05
13 19 31 100.20
13 20 32 98.27
13 21 33 103.15
13 22 34 96.56
13 23 35 96.96
13 24 36 90.53
13 25 37 83.49
13 26 38 79.33
13 27 39 89.97
13 28 40 85.79
13 29 41 85.51
13 30 42 84.33
13 31 43 84.31
13 32 44 90.60
13 33 45 91.79
13 34 46 92.48
13 35 47 96.45
13 36 48 97.60
13 37 49 103.37
13 38 50 103.37
13 39 51 105.67
13 40 52 108.40
13 41 53 109.33
13 42 54 110.63
13 43 55 106.91
13 44 56 106.65
13 45 57 107.03
13 46 58 108.26
13 47 59 113.63
13 48 60 112.03
13 49 61 105.51
13 50 62 108.44
13 51 63 97.43
13 52 64 104.13
13 53 65 97.54
13 54 66 95.45
13 55 67 97.96
13 56 68 101.16
13 57 69 100.84
13 58 70 95.21
13 59 71 99.62
13 60 72 102.57
13 61 73 95.05
13 62 74 95.21
13 63 75 99.05
13 64 76 103.30
13 65 77 92.65
13 66 78 93.40
13 67 79 85.52
13 68 80 89.69
13 69 81 86.09
13 70 82 94.45
13 71 83 98.52
13 72 84 98.13
13 73 85 96.83
13 74 86 93.03
13 75 87 84.75
13 76 88 88.89
13 77 89 92.07
13 78 90 101.67
13 79 91 103.16
13 80 92 102.58
13 81 93 96.00
13 82 94 89.58
13 83 95 89.68
13 84 96 99.85
13 85 97 97.95
13 86 98 104.05
13 87 99 98.54
13 88 100 98.54
13 1 14 100.09
13 2 15 104.54
13 3 16 110.44
13 4 17 102.40
13 5 18 100.74
13 6 19 101.87
13 7 20 104.62
13 8 21 105.35
13 9 22 104.26
13 10 23 98.95
13 11 24 105.72
13 12 25 102.55
13 13 26 105.10
13 14 27 109.32
13 15 28 103.17
13 16 29 102.06
13 17 30 105.57
13 18 31 105.38
13 19 32 102.18
13 20 33 106.82
13 21 34 109.36
13 22 35 98.06
13 23 36 98.84
13 24 37 94.64
13 25 38 91.13
13 26 39 95.38
13 27 40 90.91
13 28 41 91.67
13 29 42 89.73
13 30 43 85.59
13 31 44 93.82
13 32 45 94.07
13 33 46 93.48
13 34 47 97.96
13 35 48 100.39
13 36 49 103.51
13 37 50 107.79
13 38 51 110.19
13 39 52 114.96
13 40 53 118.68
13 41 54 117.11
13 42 55 115.60
13 43 56 108.14
13 44 57 112.33
13 45 58 111.56
13 46 59 118.84
13 47 60 118.16
13 48 61 116.55
13 49 62 112.89
13 50 63 111.32
13 51 64 111.71
13 52 65 109.41
13 53 66 100.47
13 54 67 106.58
13 55 68 102.95
13 56 69 101.41
13 57 70 109.31
13 58 71 101.31
13 59 72 104.86
13 60 73 107.55
13 61 74 101.84
13 62 75 99.15
13 63 76 108.45
13 64 77 105.24
13 65 78 98.97
13 66 79 93.96
13 67 80 93.67
13 68 81 91.77
13 69 82 97.26
13 70 83 101.13
13 71 84 102.90
13 72 85 98.41
13 73 86 97.68
13 74 87 93.96
13 75 88 97.24
13 76 89 95.86
13 77 90 102.91
13 78 91 103.48
13 79 92 108.31
13 80 93 110.77
13 81 94 96.56
13 82 95 98.87
13 83 96 99.87
13 84 97 100.10
13 85 98 104.70
13 86 99 104.24
13 87 100 100.03
13 1 15 106.78
13 2 16 115.38
13 3 17 112.99
13 4 18 106.75
13 5 19 108.06
13 6 20 106.99
13 7 21 111.38
13 8 22 108.98
13 9 23 109.66
13 10 24 110.28
13 11 25 115.42
13 12 26 109.49
13 13 27 119.82
13 14 28 112.14
13 15 29 107.37
13 16 30 109.85
13 17 31 110.50
13 18 32 111.54
13 19 33 108.88
13 20 34 109.86
13 21 35 110.57
13 22 36 106.56
13 23 37 105.48
13 24 38 95.29
13 25 39 95.78
13 26 40 98.04
13 27 41 92.42
13 28 42 100.89
13 29 43 92.32
13 30 44 102.25
13 31 45 99.49
13 32 46 103.45
13 33 47 104.93
13 34 48 110.69
13 35 49 105.28
13 36 50 115.45
13 37 51 110.58
13 38 52 114.99
13 39 53 125.41
13 40 54 121.02
13 41 55 117.36
13 42 56 116.61
13 43 57 120.85
13 44 58 121.83
13 45 59 124.69
13 46 60 129.66
13 47 61 124.02
13 48 62 120.48
13 49 63 117.75
13 50 64 116.39
13 51 65 118.82
13 52 66 114.41
13 53 67 110.26
13 54 68 110.25
13 55 69 112.21
13 56 70 112.86
13 57 71 117.02
13 58 72 108.06
13 59 73 111.56
13 60 74 115.42
13 61 75 101.97
13 62 76 109.01
13 63 77 108.47
13 64 78 110.81
13 65 79 112.13
13 66 80 95.78
13 67 81 94.66
13 68 82 107.22
13 69 83 109.01
13 70 84 103.05
13 71 85 105.64
13 72 86 103.07
13 73 87 102.85
13 74 88 98.18
13 75 89 104.71
13 76 90 105.65
13 77 91 112.80
13 78 92 110.97
13 79 93 112.92
13 80 94 113.20
13 81 95 100.81
13 82 96 102.97
13 83 97 100.77
13 84 98 116.36
13 85 99 114.22
13 86 100 105.58
13 1 16 121.57
13 2 17 125.10
13 3 18 113.01
13 4 19 114.80
13 5 20 109.28
13 6 21 114.98
13 7 22 114.56
13 8 23 116.03
13 9 24 119.83
13 10 25 118.60
13 11 26 124.53
13 12 27 125.42
13 13 28 120.79
13 14 29 112.58
13 15 30 117.63
13 16 31 112.77
13 17 32 113.59
13 18 33 113.83
13 19 34 111.28
13 20 35 114.46
13 21 36 117.38
13 22 37 106.60
13 23 38 108.10
13 24 39 100.56
13 25 40 109.02
13 26 41 102.13
13 27 42 102.53
13 28 43 103.83
13 29 44 109.64
13 30 45 103.31
13 31 46 107.55
13 32 47 106.17
13 33 48 113.02
13 34 49 115.13
13 35 50 117.78
13 36 51 118.18
13 37 52 116.06
13 38 53 127.23
13 39 54 127.19
13 40 55 124.39
13 41 56 121.51
13 42 57 125.18
13 43 58 125.34
13 44 59 125.30
13 45 60 130.86
13 46 61 130.93
13 47 62 128.53
13 48 63 121.36
13 49 64 118.56
13 50 65 123.98
13 51 66 121.63
13 52 67 115.97
13 53 68 113.33
13 54 69 112.42
13 55 70 114.50
13 56 71 118.33
13 57 72 122.76
13 58 73 113.39
13 59 74 120.18
13 60 75 118.48
13 61 76 112.75
13 62 77 110.17
13 63 78 114.77
13 64 79 118.39
13 65 80 115.66
13 66 81 96.10
13 67 82 107.67
13 68 83 111.55
13 69 84 114.35
13 70 85 113.88
13 71 86 108.84
13 72 87 104.37
13 73 88 104.22
13 74 89 112.47
13 75 90 115.06
13 76 91 113.25
13 77 92 113.32
13 78 93 115.27
13 79 94 119.02
13 80 95 117.42
13 81 96 106.17
13 82 97 113.26
13 83 98 116.76
13 84 99 120.52
13 85 100 116.90
13 1 17 127.67
13 2 18 126.48
13 3 19 117.47
13 4 20 117.90
13 5 21 122.64
13 6 22 115.60
13 7 23 121.30
13 8 24 128.20
13 9 25 124.07
13 10 26 126.63
13 11 27 125.64
13 12 28 129.95
13 13 29 122.73
13 14 30 123.83
13 15 31 122.60
13 16 32 121.05
13 17 33 119.19
13 18 34 124.17
13 19 35 117.28
13 20 36 117.58
13 21 37 119.28
13 22 38 109.37
13 23 39 110.09
13 24 40 112.51
13 25 41 109.10
13 26 42 114.08
13 27 43 106.40
13 28 44 111.40
13 29 45 110.79
13 30 46 115.17
13 31 47 113.88
13 32 48 121.96
13 33 49 117.19
13 34 50 128.53
13 35 51 124.87
13 36 52 124.72
13 37 53 128.29
13 38 54 133.95
13 39 55 127.23
13 40 56 131.18
13 41 57 132.01
13 42 58 129.12
13 43 59 127.40
13 44 60 140.46
13 45 61 132.89
13 46 62 136.84
13 47 63 134.27
13 48 64 129.57
13 49 65 136.88
13 50 66 129.39
13 51 67 129.51
13 52 68 121.31
13 53 69 113.46
13 54 70 116.18
13 55 71 122.47
13 56 72 128.10
13 57 73 122.81
13 58 74 123.31
13 59 75 122.96
13 60 76 125.76
13 61 77 116.62
13 62 78 116.80
13 63 79 122.50
13 64 80 122.40
13 65 81 115.98
13 66 82 112.07
13 67 83 118.86
13 68 84 118.31
13 69 85 115.67
13 70 86 119.79
13 71 87 110.07
13 72 88 107.29
13 73 89 116.62
13 74 90 115.62
13 75 91 117.86
13 76 92 119.25
13 77 93 118.24
13 78 94 119.08
13 79 95 124.27
13 80 96 123.27
13 81 97 114.05
13 82 98 121.01
13 83 99 125.17
13 84 100 121.62
13 1 18 133.94
13 2 19 131.46
13 3 20 129.04
13 4 21 125.92
13 5 22 124.87
13 6 23 122.09
13 7 24 133.06
13 8 25 129.67
13 9 26 136.27
13 10 27 127.42
13 11 28 134.55
13 12 29 131.74
13 13 30 131.71
13 14 31 128.50
13 15 32 123.92
13 16 33 122.35
13 17 34 124.38
13 18 35 126.48
13 19 36 121.15
13 20 37 122.50
13 21 38 126.34
13 22 39 112.77
13 23 40 125.13
13 24 41 121.18
13 25 42 120.73
13 26 43 114.56
13 27 44 115.53
13 28 45 118.64
13 29 46 121.44
13 30 47 117.70
13 31 48 123.68
13 32 49 123.23
13 33 50 130.08
13 34 51 131.84
13 35 52 128.15
13 36 53 131.96
13 37 54 134.69
13 38 55 138.88
13 39 56 138.32
13 40 57 136.97
13 41 58 136.95
13 42 59 130.81
13 43 60 142.69
13 44 61 142.90
13 45 62 137.91
13 46 63 138.52
13 47 64 145.99
13 48 65 140.24
13 49 66 139.52
13 50 67 132.63
13 51 68 135.09
13 52 69 133.37
13 53 70 122.19
13 54 71 124.40
13 55 72 133.22
13 56 73 132.26
13 57 74 134.27
13 58 75 125.22
13 59 76 133.03
13 60 77 128.35
13 61 78 121.23
13 62 79 122.91
13 63 80 127.65
13 64 81 126.81
13 65 82 125.31
13 66 83 122.05
13 67 84 125.49
13 68 85 120.43
13 69 86 122.77
13 70 87 121.03
13 71 88 118.84
13 72 89 120.38
13 73 90 123.79
13 74 91 120.56
13 75 92 124.16
13 76 93 126.46
13 77 94 122.61
13 78 95 131.03
13 79 96 127.19
13 80 97 126.02
13 81 98 122.63
13 82 99 125.18
13 83 100 126.11
13 1 19 134.64
13 2 20 141.10
13 3 21 131.57
13 4 22 132.36
13 5 23 125.69
13 6 24 136.35
13 7 25 139.12
13 8 26 144.17
13 9 27 137.56
13 10 28 140.26
13 11 29 145.21
13 12 30 138.68
13 13 31 136.84
13 14 32 129.18
13 15 33 128.23
13 16 34 129.76
13 17 35 131.07
13 18 36 127.98
13 19 37 126.56
13 20 38 128.66
13 21 39 130.20
13 22 40 125.56
13 23 41 130.37
13 24 42 123.12
13 25 43 123.96
13 26 44 115.68
13 27 45 121.59
13 28 46 129.53
13 29 47 123.95
13 30 48 126.55
13 31 49 128.18
13 32 50 131.16
13 33 51 133.10
13 34 52 132.51
13 35 53 141.89
13 36 54 141.57
13 37 55 139.42
13 38 56 140.73
13 39 57 145.12
13 40 58 141.70
13 41 59 138.54
13 42 60 143.48
13 43 61 144.59
13 44 62 145.34
13 45 63 140.62
13 46 64 147.40
13 47 65 149.34
13 48 66 142.68
13 49 67 142.39
13 50 68 138.93
13 51 69 140.12
13 52 70 136.69
13 53 71 131.01
13 54 72 134.33
13 55 73 134.89
13 56 74 142.76
13 57 75 135.39
13 58 76 136.63
13 59 77 136.25
13 60 78 134.34
13 61 79 124.31
13 62 80 129.29
13 63 81 128.51
13 64 82 136.79
13 65 83 125.63
13 66 84 125.76
13 67 85 125.77
13 68 86 123.07
13 69 87 122.91
13 70 88 126.67
13 71 89 121.98
13 72 90 128.60
13 73 91 124.42
13 74 92 128.63
13 75 93 132.15
13 76 94 131.31
13 77 95 131.22
13 78 96 131.85
13 79 97 128.95
13 80 98 128.57
13 81 99 128.26
13 82 100 131.76
13 1 20 145.04
13 2 21 144.64
13 3 22 138.82
13 4 23 132.98
13 5 24 140.42
13 6 25 140.21
13 7 26 144.85
13 8 27 146.78
13 9 28 145.37
13 10 29 148.57
13 11 30 146.42
13 12 31 147.26
13 13 32 140.68
13 14 33 135.00
13 15 34 130.37
13 16 35 131.85
13 17 36 133.42
13 18 37 128.28
13 19 38 134.03
13 20 39 132.68
13 21 40 139.82
13 22 41 131.49
13 23 42 135.30
13 24 43 124.30
13 25 44 125.10
13 26 45 126.01
13 27 46 134.62
13 28 47 130.83
13 29 48 135.25
13 30 49 132.12
13 31 50 134.12
13 32 51 136.12
13 33 52 139.09
13 34 53 147.50
13 35 54 147.27
13 36 55 141.62
13 37 56 144.93
13 38 57 155.83
13 39 58 150.31
13 40 59 151.08
13 41 60 152.23
13 42 61 146.04
13 43 62 150.24
13 44 63 147.05
13 45 64 151.30
13 46 65 161.43
13 47 66 156.39
13 48 67 154.06
13 49 68 143.54
13 50 69 149.72
13 51 70 150.38
13 52 71 137.37
13 53 72 139.53
13 54 73 139.49
13 55 74 146.33
13 56 75 144.71
13 57 76 145.71
13 58 77 139.18
13 59 78 136.79
13 60 79 138.36
13 61 80 131.79
13 62 81 129.60
13 63 82 140.73
13 64 83 142.38
13 65 84 134.94
13 66 85 127.15
13 67 86 131.17
13 68 87 125.14
13 69 88 129.03
13 70 89 133.25
13 71 90 135.21
13 72 91 137.11
13 73 92 130.76
13 74 93 136.30
13 75 94 137.55
13 76 95 138.51
13 77 96 136.46
13 78 97 142.63
13 79 98 130.77
13 80 99 131.49
13 81 100 135.48
13 1 21 149.21
13 2 22 149.64
13 3 23 140.09
13 4 24 143.33
13 5 25 143.64
13 6 26 149.36
13 7 27 150.98
13 8 28 151.89
13 9 29 150.76
13 10 30 155.01
13 11 31 150.90
13 12 32 150.82
13 13 33 147.88
13 14 34 139.90
13 15 35 136.51
13 16 36 134.48
13 17 37 137.63
13 18 38 136.55
13 19 39 135.46
13 20 40 144.46
13 21 41 143.10
13 22 42 141.67
13 23 43 136.90
13 24 44 141.45
13 25 45 130.58
13 26 46 136.35
13 27 47 138.11
13 28 48 146.32
13 29 49 137.24
13 30 50 137.62
13 31 51 138.74
13 32 52 141.14
13 33 53 149.02
13 34 54 149.90
13 35 55 151.42
13 36 56 152.73
13 37 57 157.26
13 38 58 158.37
13 39 59 154.64
13 40 60 156.08
13 41 61 154.77
13 42 62 160.31
13 43 63 153.06
13 44 64 157.17
13 45 65 164.29
13 46 66 163.34
13 47 67 159.06
13 48 68 154.82
13 49 69 153.68
13 50 70 151.83
13 51 71 152.66
13 52 72 152.98
13 53 73 141.29
13 54 74 147.62
13 55 75 146.35
13 56 76 146.15
13 57 77 148.29
13 58 78 139.63
13 59 79 142.21
13 60 80 140.58
13 61 81 135.73
13 62 82 145.35
13 63 83 144.24
13 64 84 144.80
13 65 85 139.51
13 66 86 132.27
13 67 87 132.88
13 68 88 131.05
13 69 89 138.32
13 70 90 138.74
13 71 91 145.10
13 72 92 138.32
13 73 93 138.11
13 74 94 141.61
13 75 95 139.39
13 76 96 143.37
13 77 97 144.12
13 78 98 143.62
13 79 99 138.56
13 80 100 138.64
13 1 22 150.72
13 2 23 153.36
13 3 24 146.59
13 4 25 147.20
13 5 26 151.10
13 6 27 153.26
13 7 28 157.03
13 8 29 159.89
13 9 30 160.68
13 10 31 157.54
13 11 32 152.67
13 12 33 155.12
13 13 34 148.61
13 14 35 144.58
13 15 36 137.75
13 16 37 142.80
13 17 38 144.51
13 18 39 147.70
13 19 40 149.24
13 20 41 146.78
13 21 42 151.23
13 22 43 142.02
13 23 44 147.47
13 24 45 141.67
13 25 46 140.21
13 26 47 148.45
13 27 48 150.17
13 28 49 151.68
13 29 50 143.27
13 30 51 143.91
13 31 52 148.31
13 32 53 155.82
13 33 54 153.63
13 34 55 151.56
13 35 56 156.48
13 36 57 161.91
13 37 58 164.52
13 38 59 158.95
13 39 60 165.53
13 40 61 163.23
13 41 62 166.43
13 42 63 165.46
13 43 64 158.88
13 44 65 169.63
13 45 66 165.70
13 46 67 170.83
13 47 68 162.66
13 48 69 165.04
13 49 70 154.18
13 50 71 155.04
13 51 72 153.53
13 52 73 156.81
13 53 74 150.34
13 54 75 151.76
13 55 76 155.20
13 56 77 150.24
13 57 78 154.42
13 58 79 151.05
13 59 80 142.81
13 60 81 145.02
13 61 82 147.26
13 62 83 148.73
13 63 84 149.83
13 64 85 155.50
13 65 86 143.22
13 66 87 133.33
13 67 88 141.52
13 68 89 139.81
13 69 90 142.43
13 70 91 149.60
13 71 92 145.56
13 72 93 144.57
13 73 94 148.65
13 74 95 146.77
13 75 96 145.47
13 76 97 146.97
13 77 98 144.51
13 78 99 144.10
13 79 100 143.03
13 1 23 162.67
13 2 24 156.59
13 3 25 152.80
13 4 26 162.86
13 5 27 162.71
13 6 28 160.80
13 7 29 161.77
13 8 30 164.43
13 9 31 162.26
13 10 32 161.14
13 11 33 156.70
13 12 34 155.69
13 13 35 149.92
13 14 36 145.31
13 15 37 142.91
13 16 38 145.00
13 17 39 149.46
13 18 40 157.82
13 19 41 152.78
13 20 42 161.99
13 21 43 156.48
13 22 44 157.19
13 23 45 149.74
13 24 46 154.14
13 25 47 150.28
13 26 48 156.45
13 27 49 155.80
13 28 50 152.81
13 29 51 152.03
13 30 52 151.88
13 31 53 156.32
13 32 54 157.88
13 33 55 154.42
13 34 56 163.30
13 35 57 169.33
13 36 58 165.17
13 37 59 167.80
13 38 60 167.16
13 39 61 168.76
13 40 62 170.01
13 41 63 168.23
13 42 64 169.93
13 43 65 175.50
13 44 66 172.42
13 45 67 172.43
13 46 68 173.95
13 47 69 168.68
13 48 70 168.34
13 49 71 162.28
13 50 72 168.01
13 51 73 158.77
13 52 74 163.46
13 53 75 155.93
13 54 76 159.95
13 55 77 159.64
13 56 78 160.60
13 57 79 161.45
13 58 80 153.57
13 59 81 145.49
13 60 82 161.13
13 61 83 153.04
13 62 84 152.05
13 63 85 157.55
13 64 86 157.59
13 65 87 146.96
13 66 88 143.97
13 67 89 148.32
13 68 90 143.72
13 69 91 153.66
13 70 92 153.17
13 71 93 148.89
13 72 94 150.01
13 73 95 153.98
13 74 96 160.15
13 75 97 153.99
13 76 98 150.03
13 77 99 153.43
13 78 100 151.04
13 1 24 169.32
13 2 25 165.16
13 3 26 163.13
13 4 27 170.87
13 5 28 167.12
13 6 29 163.05
13 7 30 165.51
13 8 31 165.94
13 9 32 169.04
13 10 33 161.29
13 11 34 157.18
13 12 35 161.05
13 13 36 151.38
13 14 37 145.76
13 15 38 149.60
13 16 39 156.06
13 17 40 163.65
13 18 41 163.52
13 19 42 166.70
13 20 43 165.77
13 21 44 167.39
13 22 45 160.83
13 23 46 163.94
13 24 47 156.61
13 25 48 159.27
13 26 49 158.90
13 27 50 157.73
13 28 51 159.87
13 29 52 162.34
13 30 53 160.57
13 31 54 161.11
13 32 55 163.56
13 33 56 166.41
13 34 57 172.72
13 35 58 174.23
13 36 59 168.38
13 37 60 175.43
13 38 61 175.82
13 39 62 183.17
13 40 63 177.58
13 41 64 173.74
13 42 65 179.86
13 43 66 180.88
13 44 67 182.89
13 45 68 179.02
13 46 69 174.36
13 47 70 172.67
13 48 71 173.96
13 49 72 171.52
13 50 73 171.32
13 51 74 168.09
13 52 75 168.88
13 53 76 165.34
13 54 77 163.28
13 55 78 163.54
13 56 79 165.12
13 57 80 167.26
13 58 81 154.45
13 59 82 161.17
13 60 83 163.90
13 61 84 160.25
13 62 85 161.09
13 63 86 158.15
13 64 87 159.05
13 65 88 151.01
13 66 89 156.21
13 67 90 149.85
13 68 91 155.70
13 69 92 155.25
13 70 93 156.91
13 71 94 153.16
13 72 95 155.32
13 73 96 160.96
13 74 97 160.57
13 75 98 156.93
13 76 99 155.32
13 77 100 157.32
13 1 25 173.51
13 2 26 173.85
13 3 27 174.32
13 4 28 178.38
13 5 29 167.93
13 6 30 168.27
13 7 31 171.94
13 8 32 170.45
13 9 33 169.06
13 10 34 164.83
13 11 35 163.15
13 12 36 167.46
13 13 37 158.49
13 14 38 150.99
